1,1,250,1,0,577
1,2,0,0,1,496
1,3,0,0,1,318
1,4,0,0,1,501
1,5,0,0,1,412
1,6,0,0,1,427
1,7,200,1,0,361
1,8,0,0,1,464
1,9,0,0,1,399
1,10,0,0,1,461
1,11,0,0,1,260
1,12,0,0,1,427
1,13,150,1,0,369
1,14,0,0,1,360
1,15,0,0,1,351
1,16,0,0,1,357
1,17,0,0,1,500
1,18,0,0,1,339
1,19,100,1,1,0
1,20,0,0,1,392
1,21,0,0,1,511
1,22,0,0,1,341
1,23,0,0,1,508
1,24,150,1,1,0
1,25,0,0,1,361
1,26,0,0,1,344
1,27,0,0,1,655
1,28,0,0,1,325
1,29,0,0,1,644
1,30,200,1,0,371
1,31,0,0,1,321
1,32,0,0,1,448
1,33,150,1,1,0
1,34,0,0,1,501
1,35,0,0,1,380
1,36,200,1,1,0
1,37,0,0,1,465
1,38,250,1,0,480
1,39,0,0,1,439
1,40,0,0,1,581
1,41,0,0,1,396
1,42,0,0,1,323
1,43,200,1,0,362
1,44,0,0,1,472
1,45,0,0,1,503
1,46,150,1,1,0
1,47,0,0,1,420
1,48,0,0,1,507
1,49,200,1,0,538
1,50,0,0,1,544
1,51,150,1,1,0
1,52,0,0,1,454
1,53,0,0,1,308
1,54,0,0,1,491
1,55,0,0,1,354
1,56,0,0,1,560
1,57,0,0,1,319
1,58,200,1,0,390
1,59,0,0,1,516
1,60,0,0,1,411
1,61,0,0,1,434
1,62,0,0,1,721
1,63,0,0,1,335
1,64,0,0,1,494
1,65,150,1,0,348
1,66,100,1,0,347
1,67,50,1,1,0
1,68,0,0,1,432
1,69,0,0,1,343
1,70,0,0,1,446
1,71,0,0,1,357
1,72,0,0,1,659
1,73,0,0,1,506
1,74,0,0,0,297
1,75,0,0,1,263
1,76,0,0,1,302
1,77,0,0,1,405
1,78,0,0,1,371
1,79,100,1,1,0
1,80,0,0,1,929
1,81,0,0,1,759
1,82,0,0,1,502
1,83,0,0,0,381
1,84,150,1,1,0
1,85,0,0,1,402
1,86,200,1,0,393
1,87,0,0,1,447
1,88,150,1,1,0
1,89,0,0,1,461
1,90,200,1,0,355
1,91,150,1,1,0
1,92,200,1,0,377
1,93,0,0,1,359
1,94,0,0,1,446
1,95,0,0,1,525
1,96,150,1,0,315
1,97,0,0,1,410
1,98,0,0,1,377
1,99,0,0,1,359
1,100,0,0,1,614
1,101,0,0,1,461
1,102,0,0,1,299
1,103,0,0,1,442
1,104,0,0,1,441
1,105,0,0,0,223
1,106,100,1,1,0
1,107,0,0,1,349
1,108,0,0,1,443
1,109,0,0,1,410
1,110,150,1,0,481
1,111,100,1,1,0
1,112,150,1,1,0
1,113,0,0,1,357
1,114,0,0,1,436
1,115,0,0,0,0
1,116,0,0,0,249
1,117,200,1,1,0
1,118,0,0,1,374
1,119,0,0,1,525
1,120,0,0,1,396
2,1,0,0,1,1073
2,2,0,0,1,312
2,3,0,0,1,302
2,4,0,0,1,333
2,5,250,1,0,212
2,6,0,0,1,362
2,7,200,1,0,289
2,8,0,0,1,440
2,9,0,0,1,438
2,10,0,0,1,349
2,11,0,0,1,508
2,12,0,0,0,363
2,13,150,1,0,281
2,14,100,1,1,0
2,15,150,1,1,0
2,16,0,0,1,437
2,17,0,0,1,468
2,18,200,1,0,315
2,19,0,0,1,521
2,20,150,1,1,0
2,21,200,1,0,287
2,22,0,0,1,429
2,23,0,0,1,348
2,24,0,0,1,299
2,25,0,0,1,385
2,26,150,1,0,440
2,27,0,0,1,383
2,28,100,1,1,0
2,29,0,0,1,492
2,30,0,0,1,459
2,31,0,0,1,513
2,32,0,0,1,424
2,33,0,0,1,455
2,34,150,1,1,0
2,35,0,0,1,748
2,36,0,0,1,451
2,37,200,1,0,377
2,38,0,0,1,632
2,39,0,0,1,735
2,40,150,1,0,317
2,41,100,1,1,0
2,42,0,0,1,451
2,43,150,1,1,0
2,44,0,0,1,312
2,45,0,0,1,535
2,46,0,0,1,317
2,47,0,0,1,516
2,48,0,0,1,411
2,49,200,1,1,0
2,50,0,0,1,448
2,51,0,0,1,367
2,52,0,0,0,366
2,53,0,0,1,412
2,54,0,0,1,387
2,55,0,0,1,442
2,56,250,1,0,376
2,57,0,0,1,455
2,58,0,0,1,398
2,59,200,1,0,324
2,60,0,0,1,483
2,61,0,0,1,498
2,62,0,0,1,360
2,63,0,0,1,383
2,64,150,1,0,406
2,65,100,1,1,0
2,66,0,0,1,459
2,67,0,0,1,370
2,68,0,0,1,384
