1,1,2,0,1,0.66675
1,2,2,0,1,0.28347
1,3,2,2,0,0.26668
1,4,2,0,1,0.48348
1,5,2,0,1,0.50017
1,6,2,2,0,0.28348
1,7,2,2,1,NaN
1,8,2,0,1,0.35016
1,9,2,0,1,0.30021
1,10,2,0,1,0.30016
1,11,2,0,1,0.30012
1,12,2,2,0,0.30015
1,13,2,0,1,0.68346
1,14,2,0,1,0.36681
1,15,2,0,1,0.35015
1,16,2,2,0,0.35019
1,17,2,0,1,0.4168
1,18,2,0,1,0.35017
1,19,2,0,1,0.30015
1,20,2,2,0,0.33349
1,21,2,2,0,0.4335
1,22,2,2,1,NaN
1,23,2,0,1,0.36682
1,24,2,2,1,NaN
1,25,2,0,1,0.33351
1,26,2,0,1,0.4333
1,27,2,0,1,0.48347
1,28,2,0,1,0.46676
1,29,2,0,1,0.18349
1,30,2,0,1,0.60015
1,31,2,0,1,0.6002
1,32,2,0,1,0.3501
1,33,2,0,1,1.1835
1,34,2,2,0,0.25024
1,35,2,0,1,0.86681
1,36,2,0,1,0.75012
1,37,2,0,0,NaN
1,38,2,0,1,0.38349
1,39,2,0,1,0.38353
1,40,2,0,1,0.41674
1,41,2,2,1,NaN
1,42,2,2,0,0.33372
1,43,2,0,1,0.3335
1,44,2,0,1,0.43344
1,45,2,0,1,0.41685
1,46,2,0,1,0.38347
1,47,2,0,1,0.26708
1,48,2,0,1,0.48346
1,49,2,0,1,0.38352
1,50,2,2,0,0.38349
1,51,2,2,0,0.38347
1,52,2,0,1,0.63329
1,53,2,2,1,NaN
1,54,2,0,1,0.36689
1,55,2,0,1,0.36683
1,56,2,2,1,NaN
1,57,2,0,1,0.40031
1,58,2,0,1,0.28349
1,59,2,0,1,0.35013
1,60,2,2,0,0.40018
1,61,2,0,1,0.48347
1,62,2,0,1,0.35012
1,63,2,2,1,NaN
1,64,2,0,1,0.33351
1,65,2,0,1,0.46681
1,66,2,0,1,0.35014
1,67,2,2,0,0.31681
1,68,2,0,1,1.1836
1,69,2,0,1,0.31684
1,70,2,0,1,0.33347
1,71,2,0,1,0.44993
1,72,2,0,1,0.40013
1,73,2,0,1,0.35013
1,74,2,0,1,0.43349
1,75,2,2,1,NaN
1,76,2,0,1,0.35017
1,77,2,0,1,0.45024
1,78,2,2,1,NaN
1,79,2,0,1,0.40015
1,80,2,0,1,0.41686
1,81,2,0,1,0.43349
1,82,2,0,1,0.38347
1,83,2,0,1,0.46684
1,84,2,2,0,0.3335
1,85,2,0,1,0.78351
1,86,2,0,1,0.36676
1,87,2,0,1,0.30025
1,88,2,0,1,0.50019
1,89,2,2,1,NaN
1,90,2,0,1,0.36682
1,91,2,0,1,0.38368
1,92,2,0,1,0.35013
1,93,2,2,0,0.35009
1,94,2,2,1,NaN
1,95,2,0,1,0.38346
1,96,2,0,1,0.43358
1,97,2,0,1,0.40014
1,98,2,2,1,NaN
1,99,2,0,1,0.33353
1,100,2,0,1,0.45021
1,101,2,0,1,0.75015
1,102,2,2,0,0.6502
1,103,2,0,1,0.91675
1,104,2,0,1,0.40015
1,105,2,0,1,0.38349
1,106,2,0,1,0.31682
1,107,2,0,1,0.81674
1,108,2,0,0,NaN
1,109,2,0,1,0.38346
1,110,2,0,1,0.35015
1,111,2,0,1,0.48346
1,112,2,0,1,0.36684
1,113,2,2,0,0.35016
1,114,2,0,1,0.4168
1,115,2,0,1,0.36684
1,116,2,2,0,0.38349
1,117,2,0,1,0.36681
1,118,2,0,1,0.36681
1,119,2,2,1,NaN
1,120,2,0,1,0.36684
1,1,4,0,1,0.46684
1,2,4,0,1,0.46682
1,3,4,2,1,NaN
1,4,4,0,1,0.56681
1,5,4,2,1,NaN
1,6,4,0,1,0.41675
1,7,4,2,1,NaN
1,8,4,0,1,0.33349
1,9,4,0,1,0.36685
1,10,4,0,1,0.36683
1,11,4,0,1,0.50013
1,12,4,0,1,0.55009
1,13,4,2,0,0.60015
1,14,4,0,1,0.40014
1,15,4,0,1,0.43349
1,16,4,0,1,0.51674
1,17,4,0,1,0.38341
1,18,4,0,1,0.33349
1,19,4,0,1,0.36681
1,20,4,0,1,0.36685
1,21,4,0,1,0.48328
1,22,4,0,1,0.33348
1,23,4,0,1,0.46656
1,24,4,0,1,0.38377
1,25,4,0,1,0.41682
1,26,4,2,0,0.38348
1,27,4,0,1,0.70004
1,28,4,0,1,0.61681
1,29,4,0,1,0.3337
